srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smean,dmean,trans_depth,response_body_len,sjit,djit,stime,ltime,sinpkt,dinpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.4,7537,149.171.126.5,80,tcp,FIN,1.009014,1684,10168,31,29,3,5,http,12400.22461,76145.625,14,18,255,255,1732253504,1733328186,120,565,1,3924,8765.742201,7675.533889,1421927707,1421927708,77.584998,59.320294,0.001673,0.000563,0.00111,0,0,1,0,0,1,2,3,3,1,1,1,,0
59.166.0.1,23858,149.171.126.5,53,udp,CON,0.00106,146,178,31,29,0,0,dns,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927708,1421927708,0.012,0.009,0,0,0,0,0,0,0,0,2,1,3,2,1,1,1,,0
175.45.176.0,45909,149.171.126.11,514,udp,INT,0.000007,746,0,254,0,0,0,-,426285696,0,2,0,0,0,0,0,373,0,0,0,0,0,1421927708,1421927708,0.007,0,0,0,0,0,2,0,0,0,8,7,2,2,2,1,2, Fuzzers,1
175.45.176.0,54995,149.171.126.11,514,udp,INT,0.000006,1664,0,254,0,0,0,-,1109333248,0,2,0,0,0,0,0,832,0,0,0,0,0,1421927708,1421927708,0.006,0,0,0,0,0,2,0,0,0,8,7,2,2,2,1,2, Fuzzers,1
175.45.176.0,16878,149.171.126.17,80,tcp,FIN,0.725435,952,7154,62,252,2,4,http,9450.880859,73258.10938,10,14,255,255,1324371072,181358621,95,511,1,2935,5393.502821,3536.00167,1421927709,1421927709,80.603889,47.560308,0.124698,0.064053,0.060645,0,1,1,0,0,1,1,1,3,1,1,1,Exploits,1
175.45.176.0,60618,149.171.126.11,514,udp,INT,0.000013,1844,0,254,0,0,0,-,567384640,0,2,0,0,0,0,0,922,0,0,0,0,0,1421927709,1421927709,0.013,0,0,0,0,0,2,0,0,0,8,7,2,3,2,1,2, Fuzzers,1
175.45.176.0,1526,149.171.126.11,514,udp,INT,0.000012,1536,0,254,0,0,0,-,511999968,0,2,0,0,0,0,0,768,0,0,0,0,0,1421927709,1421927709,0.012,0,0,0,0,0,2,0,0,0,8,7,2,3,2,1,2, Fuzzers,1
175.45.176.3,10106,149.171.126.14,179,tcp,FIN,0.606736,486,354,254,252,2,1,-,5775.164062,4087.444824,10,8,255,255,2081290929,163351105,49,44,0,0,4049.751765,124.177,1421927709,1421927709,64.647444,78.583859,0.115133,0.056641,0.058492,0,1,0,0,0,7,7,2,2,2,1,2,,0
59.166.0.7,4598,149.171.126.0,21,tcp,FIN,0.02923,2934,3740,31,29,11,15,ftp,787683.875,1004721.188,52,54,255,255,2690157520,2695372437,56,69,0,0,46.255103,1.228293,1421927709,1421927709,0.566941,0.551538,0.000698,0.000542,0.000156,0,0,0,1,1,1,1,5,10,1,1,4,,0
59.166.0.9,36568,149.171.126.1,80,tcp,FIN,1.006842,1684,10168,31,29,3,5,http,12426.97461,76309.88281,14,18,255,255,4237638910,4242887673,120,565,1,3924,8765.177195,7676.139697,1421927708,1421927709,77.421923,59.193529,0.000702,0.000546,0.000156,0,0,1,0,0,2,2,3,3,2,1,1,,0
59.166.0.9,32189,149.171.126.6,5190,tcp,FIN,0.103051,1470,1728,31,29,5,4,-,108994.5781,124598.5,22,14,255,255,484766355,2631042624,67,123,0,0,0,15.158363,1421927709,1421927709,4.90719,7.874692,0.000681,0.000543,0.000138,0,0,0,0,0,4,6,4,3,1,1,1,,0
175.45.176.3,60124,149.171.126.14,179,tcp,FIN,0.599684,486,354,254,252,2,1,-,5843.077148,4135.51123,10,8,255,255,3744804498,3916605831,49,44,0,0,4528.131115,114.682547,1421927708,1421927709,66.631556,73.13143,0.126637,0.087132,0.039505,0,1,0,0,0,7,7,2,2,2,1,2,,0
59.166.0.5,11915,149.171.126.7,5190,tcp,FIN,0.004698,1470,1728,31,29,5,4,-,2390804.75,2733078,22,14,255,255,3050152602,3050467498,67,123,0,0,13.561867,0.406798,1421927709,1421927709,0.223714,0.302538,0.000776,0.000622,0.000154,0,0,0,0,0,4,5,1,1,1,1,1,,0
59.166.0.7,44003,149.171.126.6,48936,tcp,FIN,0.006156,4528,2456,31,29,7,7,-,5558155,3014944.75,18,18,255,255,2754351677,2753434626,252,136,0,0,17.071091,0.451416,1421927709,1421927709,0.342941,0.330706,0.000664,0.00053,0.000134,0,0,0,0,0,8,6,4,10,1,1,3,,0
59.166.0.7,42356,149.171.126.0,1968,tcp,FIN,0.009324,424,8824,31,29,1,4,ftp-data,318318.3125,6940369,8,12,255,255,2690159681,552451305,53,735,0,0,85.574521,53.311255,1421927709,1421927709,1.282286,0.802,0.000628,0.000496,0.000132,0,0,0,0,0,3,3,5,10,1,1,4,,0
59.166.0.7,46860,149.171.126.1,53,udp,CON,0.001025,130,162,31,29,0,0,dns,507317.0625,632195.125,2,2,0,0,0,0,65,81,0,0,0,0,1421927709,1421927709,0.011,0.007,0,0,0,0,0,0,0,0,2,1,3,10,1,1,1,,0
59.166.0.7,49625,149.171.126.6,111,udp,CON,0.004603,568,312,31,29,0,0,-,740386.75,406691.3125,4,4,0,0,0,0,142,78,0,0,1.743492,1.477147,1421927709,1421927709,1.240333,1.05,0,0,0,0,0,0,0,0,8,6,4,10,1,1,3,,0
59.166.0.4,42780,149.171.126.4,4827,tcp,FIN,0.019787,2438,19266,31,29,7,13,-,959822.0625,7594885.5,38,40,255,255,2814350558,2848361134,64,482,0,0,38.986974,37.469187,1421927709,1421927709,0.526,0.492051,0.000732,0.000591,0.000141,0,0,0,0,0,5,7,1,5,1,1,1,,0
59.166.0.4,50407,149.171.126.5,143,tcp,FIN,0.036766,7816,15092,31,29,30,32,-,1686775.875,3258010,122,126,255,255,364769952,2515354591,64,120,0,0,20.543154,17.063889,1421927709,1421927709,0.300835,0.289872,0.000676,0.000526,0.00015,0,0,0,0,0,5,5,4,5,1,1,1,,0
59.166.0.7,5587,149.171.126.0,33761,tcp,FIN,0.002806,320,1826,31,29,1,2,ftp-data,761225.9375,4555951.5,6,8,255,255,544772231,549213180,53,228,0,0,27.602622,0.529848,1421927709,1421927709,0.4982,0.329571,0.000624,0.000492,0.000132,0,0,0,0,0,3,3,5,10,1,1,4,,0
59.166.0.7,7636,149.171.126.0,40667,tcp,FIN,0.004074,8928,424,31,29,4,1,ftp-data,16280806,728522.375,14,8,255,255,544774340,558973648,638,53,0,0,18.682607,0.793476,1421927709,1421927709,0.313385,0.491571,0.000591,0.000463,0.000128,0,0,0,0,0,3,3,5,10,1,1,4,,0
59.166.0.4,43242,149.171.126.0,5926,tcp,FIN,0.06301,5174,83812,31,29,7,39,-,649674.6875,10525440,90,92,255,255,2814347075,2810470667,57,911,0,0,39.954862,39.738816,1421927709,1421927709,0.70382,0.685648,0.000752,0.000605,0.000147,0,0,0,0,0,5,5,5,5,1,1,1,,0
59.166.0.4,56898,149.171.126.2,53,udp,CON,0.001057,130,162,31,29,0,0,dns,491958.375,613055.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421927709,1421927709,0.012,0.006,0,0,0,0,0,0,0,0,4,3,2,5,2,2,2,,0
59.166.0.7,38599,149.171.126.5,42600,tcp,FIN,0.131102,5174,83812,31,29,7,39,-,312245.4375,5058718,90,92,255,255,2870154660,725046676,57,911,0,0,84.068008,82.936172,1421927709,1421927709,1.469022,1.434593,0.000713,0.000549,0.000164,0,0,0,0,0,8,5,4,10,1,1,1,,0
59.166.0.1,25833,149.171.126.1,80,tcp,FIN,1.005723,1684,10168,31,29,3,5,http,12440.80176,76394.78906,14,18,255,255,2334351001,2335353517,120,565,1,3924,8761.004513,7674.577802,1421927708,1421927709,77.335233,59.131882,0.000602,0.000475,0.000127,0,0,1,0,0,1,2,3,1,1,1,1,,0
59.166.0.9,57394,149.171.126.5,80,tcp,FIN,1.041839,1684,10168,31,29,3,5,http,12009.5332,73746.51563,14,18,255,255,2394351138,2391234191,120,565,1,3924,8770.877042,7679.07502,1421927708,1421927709,80.114231,61.251412,0.000718,0.00056,0.000158,0,0,1,0,0,2,2,4,3,2,1,1,,0
59.166.0.6,51512,149.171.126.5,5190,tcp,FIN,0.004667,1470,1728,31,29,5,4,-,2406685.25,2751232,22,14,255,255,424765535,425094318,67,123,0,0,13.563759,0.393305,1421927709,1421927709,0.222238,0.299385,0.000801,0.000635,0.000166,0,0,0,0,0,1,5,4,1,1,1,1,,0
59.166.0.7,40868,149.171.126.3,10098,tcp,FIN,0.120806,2438,19266,31,29,7,13,-,157210.7344,1243977.875,38,40,255,255,2870160667,2949137938,64,482,0,0,206.4517,201.102462,1421927709,1421927709,3.255351,3.084077,0.000666,0.000522,0.000144,0,0,0,0,0,8,2,1,10,1,1,1,,0
59.166.0.7,49117,149.171.126.6,55221,udp,CON,0.001845,528,304,31,29,0,0,-,1717073.25,988617.9375,4,4,0,0,0,0,132,76,0,0,0.660438,0.326693,1421927709,1421927709,0.472,0.236,0,0,0,0,0,0,0,0,8,6,4,10,1,1,3,,0
59.166.0.4,56898,149.171.126.2,53,udp,CON,0.001057,130,162,31,29,0,0,dns,491958.375,613055.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421927709,1421927709,0.012,0.006,0,0,0,0,0,0,0,0,4,3,2,5,2,2,2,,0
175.45.176.3,58102,149.171.126.14,179,tcp,FIN,0.776522,486,354,254,252,2,1,-,4512.428711,3193.728027,10,8,255,255,2299860883,1671118688,49,44,0,0,6098.085611,147.855437,1421927709,1421927710,86.280222,98.948859,0.112369,0.049722,0.062647,0,1,0,0,0,7,7,1,1,1,1,1,,0
59.166.0.7,44505,149.171.126.4,40671,tcp,FIN,0.313702,5174,83812,31,29,7,39,-,130493.2734,2114134,90,92,255,255,784766192,785071305,57,911,0,0,193.150016,190.781188,1421927709,1421927710,3.520798,3.440879,0.000708,0.00057,0.000138,0,0,0,0,0,8,7,1,1,1,1,1,,0
59.166.0.3,36957,149.171.126.2,53,udp,CON,0.001044,130,162,31,29,0,0,dns,498084.2813,620689.625,2,2,0,0,0,0,65,81,0,0,0,0,1421927710,1421927710,0.009,0.006,0,0,0,0,0,0,0,0,5,3,1,1,1,1,1,,0
59.166.0.8,10454,149.171.126.8,39761,tcp,FIN,0.34632,5278,83812,31,29,7,39,-,120605.2188,1915015,92,92,255,255,2994347031,845053010,57,911,0,0,221.834683,5.92234,1421927709,1421927710,3.801385,3.799934,0.000646,0.000518,0.000128,0,0,0,0,0,6,3,1,1,1,1,1,,0
59.166.0.1,61244,149.171.126.6,53,udp,CON,0.000989,146,178,31,29,0,0,dns,590495.5,719919.125,2,2,0,0,0,0,73,89,0,0,0,0,1421927710,1421927710,0.004,0.008,0,0,0,0,0,0,0,0,4,4,2,3,2,1,1,,0
59.166.0.3,62979,149.171.126.4,50128,tcp,FIN,0.224005,424,8824,31,29,1,4,ftp-data,13249.7041,288886.4063,8,12,255,255,964773006,3217162328,53,735,0,0,2178.737232,1733.207184,1421927710,1421927710,31.954143,20.320545,0.000611,0.000474,0.000137,0,0,0,0,0,3,3,7,5,1,1,4,,0
59.166.0.1,29088,149.171.126.2,53,udp,CON,0.001093,146,178,31,29,0,0,dns,534309.1875,651418.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927710,1421927710,0.016,0.008,0,0,0,0,0,0,0,0,4,3,1,3,2,1,1,,0
59.166.0.1,63660,149.171.126.8,22,tcp,FIN,0.008564,3728,5474,31,29,7,7,ssh,3374124.25,4900514,32,24,255,255,1084766172,3230435076,117,228,0,0,15.168921,0.504741,1421927710,1421927710,0.276258,0.317913,0.001237,0.001108,0.000129,0,0,0,0,0,1,2,3,3,1,1,1,,0
59.166.0.2,15522,149.171.126.4,5190,tcp,FIN,0.005979,1470,1728,31,29,5,4,-,1878575,2147516.25,22,14,255,255,1024766074,3174631488,67,123,0,0,17.823058,0.449668,1421927710,1421927710,0.284714,0.359846,0.00067,0.000528,0.000142,0,0,0,0,0,6,3,7,3,2,1,1,,0
59.166.0.3,1436,149.171.126.4,29746,tcp,FIN,0.223521,8928,320,31,29,4,1,ftp-data,296741.6875,9556.149414,14,6,255,255,3114354749,1273208450,638,53,0,0,1541.184431,65.768062,1421927710,1421927710,17.193922,44.560199,0.000683,0.00053,0.000153,0,0,0,0,0,3,3,7,5,1,1,4,,0
59.166.0.9,61403,149.171.126.9,6881,tcp,FIN,5.76277,13766,548216,31,29,21,197,-,19031.125,759308.4375,240,438,255,255,2139741808,2171836587,57,1252,0,0,6893.067709,5099.591799,1421927704,1421927710,24.110678,13.184451,0.001924,0.001162,0.000762,0,0,0,0,0,2,5,1,1,1,1,1,,0
59.166.0.3,18021,149.171.126.4,30857,tcp,FIN,0.047065,320,1882,31,29,1,2,ftp-data,45384.04297,279953.25,6,8,255,255,3114352775,978549421,53,235,0,0,651.514856,15.707937,1421927710,1421927710,9.3498,6.645857,0.00066,0.000539,0.000121,0,0,0,0,0,3,3,7,5,1,1,4,,0
59.166.0.3,36453,149.171.126.4,21,tcp,FIN,0.848673,2934,3742,31,29,11,15,ftp,27129.41211,34623.46484,52,54,255,255,3114351687,965786740,56,69,0,0,1418.553216,52.65852,1421927710,1421927710,16.634176,15.996415,0.001072,0.000859,0.000213,0,0,0,1,1,1,1,7,5,1,1,4,,0
59.166.0.6,33679,149.171.126.5,41370,udp,CON,0.001684,528,304,31,29,0,0,-,1881235.125,1083135.375,4,4,0,0,0,0,132,76,0,0,0.617304,0.27601,1421927710,1421927710,0.441,0.198667,0,0,0,0,0,0,0,0,10,10,3,2,1,1,2,,0
59.166.0.2,59671,149.171.126.6,53,udp,CON,0.001087,130,162,31,29,0,0,dns,478380.875,596136.125,2,2,0,0,0,0,65,81,0,0,0,0,1421927710,1421927710,0.018,0.009,0,0,0,0,0,0,0,0,2,4,2,3,1,1,1,,0
59.166.0.8,11848,149.171.126.5,10067,tcp,FIN,0.041531,2438,19266,31,29,7,13,-,457296.9688,3618501.75,38,40,255,255,844769367,3202513117,64,482,0,0,0,71.431009,1421927710,1421927710,1.113676,1.050359,0.000724,0.000563,0.000161,0,0,0,0,0,11,10,3,1,1,1,1,,0
59.166.0.3,36642,149.171.126.8,6881,tcp,FIN,4.109891,13454,548216,31,29,21,197,-,26077.57813,1064680.375,234,438,255,255,892255656,3066157081,57,1252,0,0,3646.871497,2687.433062,1421927706,1421927710,17.637574,9.403595,0.000638,0.000509,0.000129,0,0,0,0,0,7,6,3,5,1,1,1,,0
59.166.0.0,19797,149.171.126.4,22,tcp,FIN,0.006844,3728,5474,31,29,7,7,ssh,4222092.5,6132086.5,32,24,255,255,3290153200,3290398833,117,228,0,0,0,0.382829,1421927710,1421927710,0.220774,0.268043,0.000673,0.000534,0.000139,0,0,0,0,0,1,3,7,1,1,1,1,,0
59.166.0.2,21939,149.171.126.8,5190,tcp,FIN,0.004362,1470,1728,31,29,5,4,-,2574965.5,2943603.75,22,14,255,255,1264765748,3410442641,67,123,0,0,12.770809,0.380298,1421927710,1421927710,0.207714,0.283462,0.00065,0.000524,0.000126,0,0,0,0,0,6,6,3,3,2,1,1,,0
59.166.0.6,53544,149.171.126.5,111,udp,CON,0.004409,568,312,31,29,0,0,-,772964.4375,424586.0938,4,4,0,0,0,0,142,78,0,0,1.673723,1.359296,1421927710,1421927710,1.19,0.964667,0,0,0,0,0,0,0,0,10,10,3,2,1,1,2,,0
59.166.0.7,31276,149.171.126.4,53,udp,CON,0.001076,146,178,31,29,0,0,dns,542750.9375,661710,2,2,0,0,0,0,73,89,0,0,0,0,1421927710,1421927710,0.011,0.008,0,0,0,0,0,0,0,0,2,2,7,2,1,1,1,,0
59.166.0.7,37906,149.171.126.0,44136,tcp,FIN,0.120133,2438,19266,31,29,7,13,-,158091.4531,1250946.875,38,40,255,255,784769548,973326688,64,482,0,0,180.36631,176.296736,1421927710,1421927710,3.238081,3.067692,0.000635,0.000488,0.000147,0,0,0,0,0,5,3,1,2,1,1,1,,0
175.45.176.3,60298,149.171.126.19,111,tcp,FIN,0.799244,564,354,254,252,2,1,-,5084.805176,3102.932373,10,8,255,255,2062707701,3049194384,56,44,0,0,5734.656785,141.565016,1421927709,1421927710,84.512444,101.745,0.144078,0.087025,0.057053,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,3032,149.171.126.11,514,udp,INT,0.000005,1126,0,254,0,0,0,-,900800000,0,2,0,0,0,0,0,563,0,0,0,0,0,1421927710,1421927710,0.005,0,0,0,0,0,2,0,0,0,3,3,3,3,3,1,3, Fuzzers,1
175.45.176.0,55320,149.171.126.11,514,udp,INT,0.000012,1286,0,254,0,0,0,-,428666656,0,2,0,0,0,0,0,643,0,0,0,0,0,1421927710,1421927710,0.012,0,0,0,0,0,2,0,0,0,3,3,3,3,3,1,3, Fuzzers,1
175.45.176.0,4599,149.171.126.11,514,udp,INT,0.000013,2062,0,254,0,0,0,-,634461568,0,2,0,0,0,0,0,1031,0,0,0,0,0,1421927710,1421927710,0.013,0,0,0,0,0,2,0,0,0,3,3,3,3,3,1,3, Fuzzers,1
59.166.0.0,17437,149.171.126.5,25,tcp,FIN,0.031819,37372,3380,31,29,18,8,smtp,9215626,829692.9375,52,42,255,255,4070161852,1926365085,719,80,0,0,35.475297,1.670919,1421927711,1421927711,0.616922,0.763756,0.000626,0.000501,0.000125,0,0,0,0,0,1,2,7,4,1,1,2,,0
59.166.0.2,15559,149.171.126.1,53,udp,CON,0.001046,130,162,31,29,0,0,dns,497131.9063,619502.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421927711,1421927711,0.004,0.008,0,0,0,0,0,0,0,0,2,3,2,2,1,1,1,,0
59.166.0.1,30872,149.171.126.9,80,tcp,FIN,1.006025,1580,10168,31,29,3,5,http,11522.57715,76371.85938,12,18,255,255,1444770430,3591237994,132,565,1,0,9528.051681,7674.438238,1421927710,1421927711,91.426548,59.144412,0.000752,0.000565,0.000187,0,0,1,0,0,1,2,3,1,1,1,1,,0
59.166.0.0,12805,149.171.126.2,8648,tcp,FIN,0.022593,2974,30506,31,29,7,18,-,1031469.875,10585933,48,50,255,255,4134347997,1985066812,62,610,0,0,27.468954,26.200335,1421927711,1421927711,0.47383,0.449898,0.000675,0.000535,0.00014,0,0,0,0,0,3,2,2,4,1,1,1,,0
59.166.0.4,32347,149.171.126.3,5190,tcp,FIN,0.005586,1470,1728,31,29,5,4,-,2010741.125,2298603.5,22,14,255,255,1564766664,1565116905,67,123,0,0,15.873211,0.564195,1421927711,1421927711,0.266,0.366462,0.000849,0.000664,0.000185,0,0,0,0,0,4,4,2,3,1,1,1,,0
59.166.0.2,23512,149.171.126.0,143,tcp,FIN,0.773702,7816,15092,31,29,30,32,-,80154.89063,154819.2969,122,126,255,255,3354350945,1205835505,64,120,0,0,425.07395,421.741023,1421927710,1421927711,6.391388,6.185632,0.00062,0.000493,0.000127,0,0,0,0,0,6,3,2,2,1,1,1,,0
59.166.0.4,1427,149.171.126.2,53,udp,CON,0.001216,146,178,31,29,0,0,dns,480263.1875,585526.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421927711,1421927711,0.012,0.005,0,0,0,0,0,0,0,0,1,3,2,3,1,1,1,,0
59.166.0.7,43029,149.171.126.9,3103,tcp,FIN,0.044182,4014,59460,31,29,7,28,-,716128.75,10612648,68,70,255,255,1744768395,3908911044,59,849,0,0,39.367637,40.163671,1421927711,1421927711,0.654567,0.641926,0.000674,0.000526,0.000148,0,0,0,0,0,5,5,3,3,1,1,2,,0
59.166.0.8,35053,149.171.126.1,53,udp,CON,0.001101,132,164,31,29,0,0,dns,479564.0313,595822,2,2,0,0,0,0,66,82,0,0,0,0,1421927711,1421927711,0.012,0.011,0,0,0,0,0,0,0,0,2,3,2,2,1,1,1,,0
59.166.0.0,14725,149.171.126.5,53,udp,CON,0.001052,146,178,31,29,0,0,dns,555133.0625,676806.125,2,2,0,0,0,0,73,89,0,0,0,0,1421927711,1421927711,0.009,0.006,0,0,0,0,0,0,0,0,3,2,7,4,1,1,2,,0
59.166.0.0,34113,149.171.126.7,12403,tcp,FIN,0.047238,4014,59460,31,29,7,28,-,669799.75,9926077,68,70,255,255,4134351679,1998673362,59,849,0,0,38.997872,38.444834,1421927711,1421927711,0.700209,0.677464,0.000617,0.000489,0.000128,0,0,0,0,0,3,13,3,4,1,1,1,,0
59.166.0.6,45700,149.171.126.5,4910,udp,CON,0.001778,528,304,31,29,0,0,-,1781777.25,1025871.75,4,4,0,0,0,0,132,76,0,0,0.63569,0.312783,1421927711,1421927711,0.456,0.226667,0,0,0,0,0,0,0,0,10,10,7,5,1,1,4,,0
59.166.0.7,49537,149.171.126.7,48073,tcp,FIN,0.023654,2974,30506,31,29,7,18,-,985203.3125,10111101,48,50,255,255,3890151951,1745089064,62,610,0,0,35.785166,31.751547,1421927711,1421927711,0.496191,0.470755,0.000696,0.000571,0.000125,0,0,0,0,0,5,13,3,3,1,1,1,,0
59.166.0.8,36955,149.171.126.3,80,tcp,FIN,0.033281,1058,822,31,29,2,2,http,222589.4688,177879.2813,8,10,255,255,4010161636,4018471391,132,82,1,82,331.261968,7.696209,1421927711,1421927711,4.700143,3.639889,0.000673,0.000518,0.000155,0,0,1,0,0,1,2,2,2,1,1,1,,0
59.166.0.6,42240,149.171.126.5,111,udp,CON,0.006207,568,312,31,29,0,0,-,549057.5,301594.9688,4,4,0,0,0,0,142,78,0,0,1.73524,2.229509,1421927711,1421927711,1.23,1.581,0,0,0,0,0,0,0,0,10,10,7,5,1,1,4,,0
59.166.0.3,29176,149.171.126.7,6881,tcp,FIN,4.597047,13662,548216,31,29,21,197,-,23676.06836,951854.5625,238,438,255,255,3397643388,3456769355,57,1252,0,0,3867.825759,2699.97609,1421927707,1421927711,19.39536,10.518258,0.00071,0.000567,0.000143,0,0,0,0,0,7,13,3,1,1,1,1,,0
59.166.0.4,49383,149.171.126.5,25,tcp,FIN,0.035078,37372,3380,31,29,18,8,smtp,8359427.5,752608.4375,52,42,255,255,3774351057,1625911714,719,80,0,0,45.45667,2.028121,1421927711,1421927711,0.680765,0.841854,0.000686,0.000557,0.000129,0,0,0,0,0,1,2,7,3,1,1,1,,0
59.166.0.6,2164,149.171.126.4,5190,tcp,FIN,0.004434,1470,1728,31,29,5,4,-,2533153,2895805.25,22,14,255,255,3830152133,3830397796,67,123,0,0,0,0.381804,1421927711,1421927711,0.211143,0.289923,0.000673,0.000527,0.000146,0,0,0,0,0,10,3,1,5,1,1,1,,0
59.166.0.6,44658,149.171.126.5,7615,tcp,FIN,0.320204,4944,2976,31,29,7,7,-,118774.2891,71704.28906,26,28,255,255,3954351340,3958471913,190,106,0,0,837.644403,22.232631,1421927711,1421927711,12.79324,11.842148,0.000618,0.000464,0.000154,0,0,0,0,0,10,10,7,5,1,1,4,,0
59.166.0.6,2171,149.171.126.5,33496,tcp,FIN,0.300304,4944,2872,31,29,7,7,-,126645,73578.77344,26,26,255,255,1504772812,1508358445,190,110,0,0,822.563479,22.933758,1421927710,1421927711,11.99944,11.9928,0.000595,0.000479,0.000116,0,0,0,0,0,10,10,7,5,1,1,4,,0
59.166.0.7,47406,149.171.126.9,80,tcp,FIN,1.009005,1684,10168,31,29,3,5,http,12400.33594,76146.30469,14,18,255,255,3534356075,3535464343,120,565,1,3924,8765.552442,7674.550628,1421927710,1421927711,77.575921,59.320059,0.000718,0.000559,0.000159,0,0,1,0,0,2,2,3,3,1,1,2,,0
59.166.0.5,13093,149.171.126.0,22,tcp,FIN,0.007718,3728,5474,31,29,7,7,ssh,3743975,5437678,32,24,255,255,4190152450,4190466174,117,228,0,0,15.912668,0.469259,1421927711,1421927711,0.248968,0.304609,0.000695,0.000552,0.000143,0,0,0,0,0,2,1,2,1,1,1,1,,0
59.166.0.8,35949,149.171.126.7,6881,tcp,FIN,0.707743,1540,1644,31,29,4,4,-,16322.30957,17554.39453,16,18,255,255,4010162916,4127479917,96,91,0,0,3262.671943,82.856695,1421927711,1421927712,47.160398,41.600941,0.000666,0.000518,0.000148,0,0,0,0,0,11,13,5,4,4,1,4,,0
59.166.0.0,25437,149.171.126.8,5190,tcp,FIN,0.09989,1470,1728,31,29,5,4,-,112443.6875,128541.3906,22,14,255,255,257283828,257620254,67,123,0,0,416.134149,15.115233,1421927712,1421927712,4.756666,7.624615,0.000791,0.000631,0.00016,0,0,0,0,0,3,6,2,2,1,1,1,,0
59.166.0.9,18879,149.171.126.4,53,udp,CON,0.001108,146,178,31,29,0,0,dns,527075.8125,642599.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927712,1421927712,0.017,0.008,0,0,0,0,0,0,0,0,2,2,2,4,2,1,2,,0
59.166.0.9,21373,149.171.126.3,53,udp,CON,0.001078,146,178,31,29,0,0,dns,541744,660482.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421927712,1421927712,0.012,0.008,0,0,0,0,0,0,0,0,2,1,2,4,2,1,1,,0
59.166.0.3,18095,149.171.126.8,6881,tcp,FIN,6.017026,13558,548216,31,29,21,197,-,17950.39648,727223.0625,236,438,255,255,3037643070,3078148784,57,1252,0,0,6960.750092,5102.468922,1421927706,1421927712,25.602867,13.767721,0.000661,0.000521,0.00014,0,0,0,0,0,7,6,2,3,1,1,1,,0
59.166.0.3,26199,149.171.126.7,14478,tcp,FIN,0.027037,2974,30506,31,29,7,18,-,861929.9375,8845952,48,50,255,255,2462669220,2462871890,62,610,0,0,43.757116,42.27742,1421927712,1421927712,0.56817,0.542102,0.000602,0.000473,0.000129,0,0,0,0,0,7,13,5,3,1,1,1,,0
59.166.0.9,20518,149.171.126.4,25,tcp,FIN,0.495663,37372,3380,31,29,18,8,smtp,591595.5,53261.99609,52,42,255,255,77285834,78350854,719,80,0,0,782.82696,25.26702,1421927712,1421927712,9.712,12.075658,0.000735,0.000556,0.000179,0,0,0,0,0,1,1,2,4,1,1,2,,0
59.166.0.9,56114,149.171.126.9,6881,tcp,FIN,7.35995,13350,548216,31,29,21,197,-,14449.01074,594531.1875,232,438,255,255,2139742682,26776055,58,1252,0,0,10988.06832,7988.729813,1421927704,1421927712,31.859771,16.840783,0.000656,0.000517,0.000139,0,0,0,0,0,2,5,1,4,1,1,1,,0
59.166.0.8,1638,149.171.126.7,6881,tcp,FIN,0.808913,1540,1644,31,29,4,4,-,14280.89356,15358.88281,16,18,255,255,1864780077,1940617412,96,91,0,0,3337.688341,93.786617,1421927711,1421927712,53.905935,47.516824,0.001289,0.001124,0.000165,0,0,0,0,0,11,13,5,4,4,1,4,,0
59.166.0.8,21129,149.171.126.7,6881,tcp,FIN,0.792262,1540,1644,31,29,4,4,-,14581.03516,15681.68066,16,18,255,255,4010167624,1959994376,96,91,0,0,3319.661264,86.599883,1421927711,1421927712,52.789801,46.565883,0.000789,0.000631,0.000158,0,0,0,0,0,11,13,5,4,4,2,4,,0
59.166.0.0,31407,149.171.126.6,53,udp,CON,0.001069,146,178,31,29,0,0,dns,546304.9375,666043.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927712,1421927712,0.005,0.008,0,0,0,0,0,0,0,0,3,4,2,2,1,1,1,,0
59.166.0.3,57617,149.171.126.6,25737,tcp,FIN,0.051044,4014,59564,31,29,7,28,-,619857.375,9205705,68,72,255,255,317286087,333799631,59,827,0,0,44.567505,43.959894,1421927712,1421927712,0.755567,0.711239,0.000693,0.000539,0.000154,0,0,0,0,0,7,3,2,3,1,1,1,,0
